start_date,end_date,start_year,end_year,year_duration,yearly_budget,yearly_forecast,wlc_baseline_incl_NCG,total_benefits,project_name,description_aims,rating_comment,schedule_comment,variance_comment,budget_comment,report_category,project_number,benefits_comment,department_CO,department_CPS,department_DBT,department_DCMS,department_DEFRA,department_DEFRA & DFT,department_DESNZ,department_DFE,department_DFID,department_DFT,department_DHSC,department_DLUHC,department_DSIT,department_DWP,department_FCDO,department_HMLR,department_HMRC,department_HMT,department_HO,department_MOD,department_MOJ,department_NCA,department_NS&I,department_ONS,department_VOA,colour_rating_amber/green,colour_rating_amber/red,colour_rating_green,colour_rating_red,year
2015-07-30,2025-07-08,2015,2025,10,19.94,11.28,199.4,5.33,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3669,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2015
2015-08-02,2025-12-06,2015,2025,10,35.73,35.79,357.3,10.55,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6126,fake-generated data,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2015
2015-12-21,2019-02-14,2015,2019,4,44.73,33.19,178.92,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8418,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2015
2015-08-22,2017-12-24,2015,2017,2,11.86,35.83,23.72,80.2,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4575,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2015
2015-02-17,2031-01-09,2015,2031,16,25.58,5.71,409.28,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9892,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2015
2015-11-05,2029-06-26,2015,2029,14,44.29,13.49,620.06,13.11,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3685,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2015
2015-09-21,2022-08-24,2015,2022,7,25.83,24.39,180.81,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3575,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2015
2015-09-07,2027-10-01,2015,2027,12,30.82,3.44,369.84,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2949,fake-generated data,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2015
2015-12-02,2030-05-15,2015,2030,15,44.7,42.05,670.5,58.55,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4398,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,2015
2015-01-14,2032-02-01,2015,2032,17,21.08,14.66,358.36,52.01,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9712,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2015
2015-10-10,2023-07-11,2015,2023,8,12.12,38.05,96.96,96.68,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2918,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2015
2015-01-15,2021-05-27,2015,2021,6,22.98,6.7,137.88,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5849,fake-generated data,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2015
2015-11-17,2018-07-18,2015,2018,3,40.43,21.38,121.29,86.12,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2047,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2015
2015-05-01,2031-10-12,2015,2031,16,14.96,37.32,239.36,98.99,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3989,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2015
2015-05-13,2028-12-18,2015,2028,13,23.43,29.86,304.59,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1084,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2015
2015-03-01,2022-11-11,2015,2022,7,3.36,7.18,23.52,82.19,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2601,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2015
2015-04-18,2033-10-18,2015,2033,18,12.58,12.89,226.44,89.4,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4894,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2015
2015-06-16,2028-09-12,2015,2028,13,7.83,35.05,101.79,67.75,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3947,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2015
2015-03-01,2017-03-05,2015,2017,2,47.03,19.31,94.06,74.23,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5554,fake-generated data,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2015
2015-09-20,2019-09-20,2015,2019,4,49.71,17.21,198.84,62.08,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5226,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2015
2015-11-11,2021-05-29,2015,2021,6,5.42,2.09,32.52,19.62,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6967,fake-generated data,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2015
2015-07-05,2023-08-01,2015,2023,8,35.16,37.87,281.28,52.65,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5987,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2015
2015-06-09,2033-07-24,2015,2033,18,46.14,41.68,830.52,28.22,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5837,fake-generated data,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2015
2015-02-03,2020-03-03,2015,2020,5,32.58,37.01,162.9,6.82,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5461,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2015
2015-10-19,2032-01-16,2015,2032,17,10.6,22.56,180.2,89.28,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1805,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2015
2015-08-07,2032-12-12,2015,2032,17,32.23,47.77,547.91,88.95,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7296,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2015
2015-05-04,2029-12-09,2015,2029,14,35.54,53.68,497.56,46.97,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1897,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2015
2015-10-16,2033-10-11,2015,2033,18,3.5,40.27,63.0,16.11,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8877,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2015
2015-06-27,2021-10-11,2015,2021,6,10.62,16.8,63.72,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2210,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2015
